sample_id,doc_id,chunk_id,section_title,source_text_snippet,subject,predicate,object,reason_for_novelty,legacy_reason,human_label
175|Interface_Fact_Sheet|models|Data_Exchange,,,,"SECTION_TITLE: Structure Summary – Interface Fact Sheets in LeanIX
CONTENT:
[
{""section"": ""Introduction"", ""key_concept"": ""Interface Fact Sheet"", ""description__rule"": ""Object in LeanIX to model data exchange between IT Products"", ""examples"": ""—""},
{""section"": ""Conceptual Overview"", ""key_concept"": ""Business-oriented modeling"", ""description__rule"": ""Focus on data flow, transfer type, frequency, and IT components"", ""examples"": ""—""},
{""section"": ""Interface Creation"", ""key_concept"": ""Consumer modeling",Interface_Fact_Sheet,models,Data_Exchange,unknown_relation,unknown_relation,
60|IT_Product|developedWithin|Agile_Release_Train,,,,"SECTION_TITLE: Responsibility at the Process Organization Level
CONTENT:
Many IT products and applications at Porsche are developed and operated by Agile Release Trains (ARTs). Others are managed within specific portfolios. Assignment Guidelines • If an ART is responsible for a product (or any other relevant Fact Sheet type), this responsibility must be explicitly documented in LeanIX by assigning the corresponding ART Fact Sheet. • If the responsibility lies with a single portfolio—as is often ",IT_Product,developedWithin,Agile_Release_Train,unknown_relation,unknown_relation,
117|IT_Component|linkedTo|Initiative,,,,"SECTION_TITLE: Initiatives
CONTENT:
IT components can be linked to business or technical initiatives. There are currently no modeling rules for this linkage.",IT_Component,linkedTo,Initiative,unknown_relation,unknown_relation,
158|Digital_Solution|alignedWith|Business_Process,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Category"", ""attribute__concept"": ""Application / Platform / Group App"", ""description"": ""Defines the type of IT Product"", ""notes__examples"": ""CATIA = Application""},
{""section"": ""Naming"", ""attribute__concept"": ""Contextual, user-friendly"", ""description"": ""Should reflect business use and be unique"", ""notes__examples"": ""\""HR- Manager\""""},
{""section"": ""Versioning"", ""attribute__concept"": ""Release"", ""description"": ""Functional versioning, not techni",Digital_Solution,alignedWith,Business_Process,unknown_relation,unknown_relation,
120|Component|hasCloudComponent|Cloud_Component,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""field"": ""Name"", ""description"": ""Component name"", ""required"": """", ""controlled_vocabulary"": ""—"", ""notes"": ""—""},
{""field"": ""Category"", ""description"": ""Type of component"", ""required"": """", ""controlled_vocabulary"": ""Hardware, IaaS, PaaS, SaaS, Service, Software"", ""notes"": ""—""},
{""field"": ""Version"", ""description"": ""Major version only"", ""required"": """", ""controlled_vocabulary"": ""Format: X.x"", ""notes"": ""Minor/patch optional only if significant""},
{""field"": ""De",Component,hasCloudComponent,Cloud_Component,unknown_relation,unknown_relation,
81|Business_Process|importedFrom|Process_Modeling_Tool,,,,"SECTION_TITLE: System Integration: LeanIX ↔ BIC
CONTENT:
To support enterprise architecture modeling, especially the business architecture layer, LeanIX relies on the availability of active business processes. For this reason, a synchronization interface is in place: Process Import from BIC to LeanIX • All active business processes modeled in BIC are automatically imported into LeanIX. • These processes are available in LeanIX for reference and linkage to other architectural elements (e.g., appl",Business_Process,importedFrom,Process_Modeling_Tool,unknown_relation,unknown_relation,
220|Digital_Solution|consumedBy|Organization,,,,"SECTION_TITLE: Semantic Relationships Captured
CONTENT:
• Initiative → Digital Solution: Indicates that a business initiative affects or drives the creation of a digital solution.
• Digital Solution → IT Product: A digital solution is composed of one or more IT products.
• Digital Solution → Business Capability: The solution impacts or enables specific business capabilities.
• Digital Solution → Organization: Organizational units are responsible for or consume the digital solution.
• TOGAF® Alig",Digital_Solution,consumedBy,Organization,unknown_relation,unknown_relation,
115|IT_Component|linkedTo|IT_Product,,,,"SECTION_TITLE: IT Product Assignment
CONTENT:
Each IT component must be linked to one or more IT Products. Best practice: Assign components from the IT Product perspective.",IT_Component,linkedTo,IT_Product,unknown_relation,unknown_relation,
6|Business_Capability|alignedWith|Strategy,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Application Classification"", ""key_concept"": ""Capability ↔ System Type"", ""description"": ""Distinguishes business application vs. technical component""},
{""section"": ""Conceptual Separation"", ""key_concept"": ""Capability ≠ Process"", ""description"": ""\""What\"" vs. \""How\"" distinction""},
{""section"": ""Analytical Use"", ""key_concept"": ""Capability → IT Landscape"", ""description"": ""Identifies gaps, overlaps, and optimization potential""},
{""section"": ""Lifec",Business_Capability,alignedWith,Strategy,unknown_relation,unknown_relation,
98|IT_Product|developedBy|Agile_Release_Train,,,,"SECTION_TITLE: Responsibility at the Process Organization Level
CONTENT:
Many IT products and applications at Porsche are developed and operated by Agile Release Trains (ARTs). Others are managed within specific portfolios. Assignment Guidelines • If an ART is responsible for a product (or any other relevant Fact Sheet type), this responsibility must be explicitly documented in LeanIX by assigning the corresponding ART Fact Sheet. • If the responsibility lies with a single portfolio—as is often ",IT_Product,developedBy,Agile_Release_Train,unknown_relation,unknown_relation,
165|Interface|involves|IT_Product,,,,"SECTION_TITLE: Introduction
CONTENT:
This document outlines the modeling guidelines for Interface Fact Sheets within the enterprise architecture framework at Porsche. It builds upon the PAG General Modeling Guidelines and provides specific instructions for creating and maintaining Interface Fact Sheets in LeanIX. The creation process follows the general fact sheet creation procedure described in ""How to Create a Fact Sheet."" Description In LeanIX, interfaces are modeled from a business-oriented ",Interface,involves,IT_Product,unknown_relation,unknown_relation,
96|Organizational_Responsibility|definedAt|Organizational_Structure_Level,,,,"SECTION_TITLE: Organizational Responsibilities
CONTENT:
Each Fact Sheet in LeanIX must include an assignment of organizational responsibility. This responsibility can be defined at two levels: • Organizational Structure Level (e.g., departments, business units) • Process Organization Level (e.g., Agile Release Trains, portfolios) For certain Fact Sheet types, a distinction may also be made between functional (business) responsibility and technical (IT) responsibility. At least one form of respon",Organizational_Responsibility,definedAt,Organizational_Structure_Level,unknown_relation,unknown_relation,
209|Vendor|linkedTo|IT_Component,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Authorization"", ""field__concept"": ""User Role"", ""description__instruction"": ""Only administrators can create vendors""},
{""section"": ""Creation Process"", ""field__concept"": ""Automatic vs. Manual"", ""description__instruction"": ""Vendors are usually created during IT Component modeling; otherwise via Help Center request""},
{""section"": ""Vendor Attributes"", ""field__concept"": ""Name"", ""description__instruction"": ""Full legal company name including legal",Vendor,linkedTo,IT_Component,unknown_relation,unknown_relation,
38|IT_Product|integratesWith|Enterprise_Tool,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
From an enterprise architecture perspective, the IT Product is the central modeling object across all architecture layers. It enables: • Functional development planning • Portfolio and release planning • Centralized documentation of: o Security o Compliance o Data protection o Governance requirements The IT Product is the primary reference object for ensuring: • Compliance with the Federal Data Protection Act (BDSG) • Fulfillment of corporate due dili",IT_Product,integratesWith,Enterprise_Tool,unknown_relation,unknown_relation,
120|Component|linkedTo|IT_Product,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""field"": ""Name"", ""description"": ""Component name"", ""required"": """", ""controlled_vocabulary"": ""—"", ""notes"": ""—""},
{""field"": ""Category"", ""description"": ""Type of component"", ""required"": """", ""controlled_vocabulary"": ""Hardware, IaaS, PaaS, SaaS, Service, Software"", ""notes"": ""—""},
{""field"": ""Version"", ""description"": ""Major version only"", ""required"": """", ""controlled_vocabulary"": ""Format: X.x"", ""notes"": ""Minor/patch optional only if significant""},
{""field"": ""De",Component,linkedTo,IT_Product,unknown_relation,unknown_relation,
10|Agile_Team|partOf|Development_Value_Stream,,,,"SECTION_TITLE: Characteristics of a Digital Solution
CONTENT:
• Consists of IT Products Each IT Product is an application, business service, or business platform, including its associated technologies. These are delivered to internal users (employees) and/or external users (customers).
• Supports Business Capabilities IT Products enable business capabilities, processes, and data entities.
• Enables Operational Value Streams (OVS) Digital Solutions are designed to support and enhance OVS by deliv",Agile_Team,partOf,Development_Value_Stream,unknown_relation,unknown_relation,
216|Digital_Solution|linkedTo|Business_Capability,,,,"SECTION_TITLE: Modeling Guidelines
CONTENT:
A Digital Solution must follow the naming convention defined by the ART that owns it. This ensures consistency and traceability across the portfolio. Each Digital Solution must include at least one assigned IT Product. These IT Products represent the technical building blocks that deliver business functionality and are developed and maintained by agile teams within the ART.
These IT Products represent the technical building blocks that deliver business",Digital_Solution,linkedTo,Business_Capability,unknown_relation,unknown_relation,
92|IT_Product|linkedTo|IT_Component,,,,"SECTION_TITLE: General Modeling Rules
CONTENT:
[
{""field"": ""Section Title"", ""content"": ""Interface Fact Sheet Modeling Guideline""},
{""field"": ""Purpose"", ""content"": ""To guide users in distinguishing between IT Components and IT Products in LeanIX modeling.""},
{""field"": ""Target Roles"", ""content"": ""Enterprise Architects, Business Analysts, Business Stakeholders""},
{""field"": ""Key Concepts"", ""content"": ""IT Component, IT Product, Technical Architecture, Vendor Lifecycle, Modeling Criteria""},
{""field"": ",IT_Product,linkedTo,IT_Component,unknown_relation,unknown_relation,
10|Digital_Solution|developedWithin|Agile_Team,,,,"SECTION_TITLE: Characteristics of a Digital Solution
CONTENT:
• Consists of IT Products Each IT Product is an application, business service, or business platform, including its associated technologies. These are delivered to internal users (employees) and/or external users (customers).
• Supports Business Capabilities IT Products enable business capabilities, processes, and data entities.
• Enables Operational Value Streams (OVS) Digital Solutions are designed to support and enhance OVS by deliv",Digital_Solution,developedWithin,Agile_Team,unknown_relation,unknown_relation,
293|IT|alignedWith|Business_Strategy,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
• Increase transparency across the technology stack • Identify redundancies in the IT landscape • Detect whitespots (missing or underrepresented capabilities) Use Cases and Stakeholder Value • Product Teams can use the capability model to identify suitable IT components for their solutions.
• Domain Architects and Enterprise Architects can leverage it to optimize the IT portfolio, reduce duplication, and identify gaps in the technology landscape.
• Bu",IT,alignedWith,Business_Strategy,unknown_relation,unknown_relation,
120|Component|assignedLifecycle|Lifecycle,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""field"": ""Name"", ""description"": ""Component name"", ""required"": """", ""controlled_vocabulary"": ""—"", ""notes"": ""—""},
{""field"": ""Category"", ""description"": ""Type of component"", ""required"": """", ""controlled_vocabulary"": ""Hardware, IaaS, PaaS, SaaS, Service, Software"", ""notes"": ""—""},
{""field"": ""Version"", ""description"": ""Major version only"", ""required"": """", ""controlled_vocabulary"": ""Format: X.x"", ""notes"": ""Minor/patch optional only if significant""},
{""field"": ""De",Component,assignedLifecycle,Lifecycle,unknown_relation,unknown_relation,
216|IT_Product|developedBy|Agile_Team,,,,"SECTION_TITLE: Modeling Guidelines
CONTENT:
A Digital Solution must follow the naming convention defined by the ART that owns it. This ensures consistency and traceability across the portfolio. Each Digital Solution must include at least one assigned IT Product. These IT Products represent the technical building blocks that deliver business functionality and are developed and maintained by agile teams within the ART.
These IT Products represent the technical building blocks that deliver business",IT_Product,developedBy,Agile_Team,unknown_relation,unknown_relation,
175|Logical_Interface|realizedBy|Technical_IT_Product,,,,"SECTION_TITLE: Structure Summary – Interface Fact Sheets in LeanIX
CONTENT:
[
{""section"": ""Introduction"", ""key_concept"": ""Interface Fact Sheet"", ""description__rule"": ""Object in LeanIX to model data exchange between IT Products"", ""examples"": ""—""},
{""section"": ""Conceptual Overview"", ""key_concept"": ""Business-oriented modeling"", ""description__rule"": ""Focus on data flow, transfer type, frequency, and IT components"", ""examples"": ""—""},
{""section"": ""Interface Creation"", ""key_concept"": ""Consumer modeling",Logical_Interface,realizedBy,Technical_IT_Product,unknown_relation,unknown_relation,
152|Process|linkedTo|Business_Capability,,,,"SECTION_TITLE: Business Architecture
CONTENT:
• Digital Solution (if developed under SAFe/ART) • Business Capabilities • Processes (via BIC-LeanIX sync only) Digital Solution
• If the product is part of an Agile Release Train (ART), link it to the corresponding Digital Solution.
• If the required Digital Solution is missing, request it from the responsible Program Management team.
• Always set the Support Type to indicate how the product supports the capability.
• Manual linking is not allowed.",Process,linkedTo,Business_Capability,unknown_relation,unknown_relation,
38|IT_Product|documents|Governance_Requirements,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
From an enterprise architecture perspective, the IT Product is the central modeling object across all architecture layers. It enables: • Functional development planning • Portfolio and release planning • Centralized documentation of: o Security o Compliance o Data protection o Governance requirements The IT Product is the primary reference object for ensuring: • Compliance with the Federal Data Protection Act (BDSG) • Fulfillment of corporate due dili",IT_Product,documents,Governance_Requirements,unknown_relation,unknown_relation,
81|Business_Process|associatedWith|Application,,,,"SECTION_TITLE: System Integration: LeanIX ↔ BIC
CONTENT:
To support enterprise architecture modeling, especially the business architecture layer, LeanIX relies on the availability of active business processes. For this reason, a synchronization interface is in place: Process Import from BIC to LeanIX • All active business processes modeled in BIC are automatically imported into LeanIX. • These processes are available in LeanIX for reference and linkage to other architectural elements (e.g., appl",Business_Process,associatedWith,Application,unknown_relation,unknown_relation,
158|Digital_Solution|alignedWith|Business_Capability,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Category"", ""attribute__concept"": ""Application / Platform / Group App"", ""description"": ""Defines the type of IT Product"", ""notes__examples"": ""CATIA = Application""},
{""section"": ""Naming"", ""attribute__concept"": ""Contextual, user-friendly"", ""description"": ""Should reflect business use and be unique"", ""notes__examples"": ""\""HR- Manager\""""},
{""section"": ""Versioning"", ""attribute__concept"": ""Release"", ""description"": ""Functional versioning, not techni",Digital_Solution,alignedWith,Business_Capability,unknown_relation,unknown_relation,
293|Capability_Model|usedBy|Internal_User,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
• Increase transparency across the technology stack • Identify redundancies in the IT landscape • Detect whitespots (missing or underrepresented capabilities) Use Cases and Stakeholder Value • Product Teams can use the capability model to identify suitable IT components for their solutions.
• Domain Architects and Enterprise Architects can leverage it to optimize the IT portfolio, reduce duplication, and identify gaps in the technology landscape.
• Bu",Capability_Model,usedBy,Internal_User,unknown_relation,unknown_relation,
243|IT_Product|linkedTo|Process,,,,"SECTION_TITLE: Interface and Impact Modeling
CONTENT:
• Focus on identifying actual interfaces and points of impact.
• In most cases, assigning only the directly affected IT products is sufficient.
• If IT Product fact sheets are properly maintained, indirect impacts (e.g. on business capabilities, IT components, or processes) can be inferred via the linked IT products.",IT_Product,linkedTo,Process,unknown_relation,unknown_relation,
37|Platform|consists_of|Platform,,,,"SECTION_TITLE: Definition: IT Product
CONTENT:
At Porsche, an IT Product is classified as either an Application or a Platform. Regardless of category, each IT Product must have clearly defined ownership and accountability. Applikationen An Application is an IT Product that delivers specific business functionality to support business processes—for example, by automating process steps. Applications contribute to the realization of business capabilities and are aligned with the value creation proce",Platform,consists_of,Platform,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
158|IT_Product|classifies|Group_App,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Category"", ""attribute__concept"": ""Application / Platform / Group App"", ""description"": ""Defines the type of IT Product"", ""notes__examples"": ""CATIA = Application""},
{""section"": ""Naming"", ""attribute__concept"": ""Contextual, user-friendly"", ""description"": ""Should reflect business use and be unique"", ""notes__examples"": ""\""HR- Manager\""""},
{""section"": ""Versioning"", ""attribute__concept"": ""Release"", ""description"": ""Functional versioning, not techni",IT_Product,classifies,Group_App,entity_mismatch,known_relation_but_object_not_allowed,
21|Technology_Architecture|consists_of|Technical_Infrastructure,,,,"SECTION_TITLE: Technology Architecture (TOGAF® D)
CONTENT:
• IT Component (Color: Dark Blue) • Vendor (Color: Teal) • Tech Capability (Color: Light Green) Describes the technical infrastructure and supporting technology components.",Technology_Architecture,consists_of,Technical_Infrastructure,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
293|Capability_Model|provides|Transparency,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
• Increase transparency across the technology stack • Identify redundancies in the IT landscape • Detect whitespots (missing or underrepresented capabilities) Use Cases and Stakeholder Value • Product Teams can use the capability model to identify suitable IT components for their solutions.
• Domain Architects and Enterprise Architects can leverage it to optimize the IT portfolio, reduce duplication, and identify gaps in the technology landscape.
• Bu",Capability_Model,provides,Transparency,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
121|Initiative|affects|Business_Architecture_Element,,,,"SECTION_TITLE: 1. TOGAF® A – Architecture Vision
CONTENT:
• Element: Initiative (magenta box) • Relationship: An arrow labeled ""impact on"" connects the Initiative to elements in the Business Architecture layer, indicating that initiatives influence business structures and requirements.",Initiative,affects,Business_Architecture_Element,entity_mismatch,known_relation_but_object_not_allowed,
123|Tech_Capability|realizes|IT_Component,,,,"SECTION_TITLE: 3. TOGAF® C – Technical Architecture
CONTENT:
• Elements: o IT Component (green box) o Tech Capability (magenta box) • Relationship: o Tech Capability → ""realize"" → IT Component This shows that technical capabilities are realized through specific IT components.",Tech_Capability,realizes,IT_Component,direction_mismatch,known_relation_but_subject_and_object_not_allowed,
106|IaaS|classifies|IT_Component,,,,"SECTION_TITLE: IT Component Categories
CONTENT:
[
{""category"": ""Hardware"", ""description"": ""Physical IT infrastructure"", ""examples"": ""IBM z15, HP ProLiant DL560""},
{""category"": ""IaaS"", ""description"": ""Virtualized infrastructure"", ""examples"": ""AWS EC2, Azure VMs""},
{""category"": ""PaaS"", ""description"": ""Cloud platforms for development"", ""examples"": ""Google App Engine, SAP BTP""},
{""category"": ""SaaS"", ""description"": ""Subscription-based software"", ""examples"": ""Salesforce, LeanIX""},
{""category"": ""Servic",IaaS,classifies,IT_Component,entity_mismatch,known_relation_but_object_not_allowed,
153|Technical_Architecture|consists_of|Required_Service,,,,"SECTION_TITLE: Technical Architecture
CONTENT:
• Software components • Platforms • Hosting type and provider (mandatory) On-Premises Architecture Model the following components:
• Deployed software product • OS platforms (e.g., Windows, Linux) • Databases and DBMS platforms • Runtime environments (e.g., Tomcat) • Container platforms • Required services Ensure all components are documented in the correct version.
• Only deployed software products need to be modeled manually.
• For SaaS products, ",Technical_Architecture,consists_of,Required_Service,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
